ReviewID,UserID,RestaurantID,Content,ReveiwDate,Upvote,downvote
2889,889,1889,"Like a home away from home, love hanging out here. Morning prayer in the garden has been transforming. Come in the morning for a peaceful and purposeful way to start the day. Drop by during‚Ä?
It is a wonderful house. But I think I like the inn keepers best of all. It might be the afternoon glass of wine or the incredible bed. But I think it is the way they say welcome home when I‚Ä?
I've had a cat and currently have a dog adopted from GPR and absolutely LOVE them. My cat was fully litter box trained and was never destructive and my dog has been a dream. I think the real‚Ä?
This is the first time I've been compelled to write a 5-star review for an HVAC company",5/28/2007,189,69
2890,890,1890,I have been a customer of Newberry Road Imports since they opened. I take my entire family's cars here for repairs and always have.   This shop is an oddity in the car repair business: the‚Ä?,11/20/2008,190,70
2891,891,1891,"I heard about Fracture through a podcast. The podcast advertisement mentioned a discount code, so I decided to order a couple of small 5"" x 5"" photos from them. The ordering process is very‚Ä?
Myself and my girlfriend own a Yorkshire terrier and have been bringing him to Doggy Styles for a year now. We tried petsmart and were disappointed... every time we took him he would come back‚Ä?
Professional",11/27/2011,191,71
2892,892,1892,"I recently had a heart catherization procedure at the VA Hospital in Gainesville.  Without a doubt, these folks are the very best .  You will never get this quality and caring treatment in a‚Ä?
If I were an audiophile I would so work here.
I have purchased vehicles from Tomlinson's for years. I started my relationship with them back in 2005 when I saw a black 4Runner on the front line. I decided to stop in and take a ride. And I‚Ä?
I've been using them for the included maintenance and repairs throughout my service period.  Everyone on staff",12/22/2012,192,72
2893,893,1893,"In the year since my initial review of Gamer's HQ, the store has settled into their space and improved their selection. They have begun to sell a few more popular board games as well‚Ä?
MMM! I love me some Waffle House! Waffle house always has great",10/14/2009,193,73
2894,894,1894,I went by Magnum Wood tonight to get a few things--a lead holder (which is a fancy architectural term for a pencil for drafting) and some tracing paper--and wish to attest they're just as‚Ä?,11/10/2008,194,74
2895,895,1895,Overall this school is great. They have some areas where improvement is needed but that is the same with most schools. I have used many of the services around the campus and some are good‚Ä?,4/2/2010,195,75
2896,896,1896,"Ive been to Road Rat Motors twice now, the first time about a year ago because NS4L tried to scam me into overhauling my entire scooter when all I needed was change the roller weights‚Ä?
If you're looking for something special",12/29/2007,196,76
2897,897,1897,"Great facility  Great volunteer staff Great actors  While we have seen plays we didn't like, it was the story not the actors or building.  This is truly a gem within Gainesville",10/15/2009,197,77
2898,898,1898,I called Thursday after my original massage appointment moved and did not tell me.  Alan called me back a few minutes later and scheduled me the next day.  Off to a good start.    I had a‚Ä?,9/27/2011,198,78
2899,899,1899,The only place I'd ever go in Gainesville! I'm from out of town and traveling and all I needed was an oil change and they let me come in immedietly and got me finished in under a half hour.‚Ä?,4/17/2009,199,79
2900,900,1900,This place is amazing! If you're tired of the impersonal service you receive from Campus Outfitters come to this friendly family run operation. Even if you aren't in a Greek Organization their‚Ä?,7/25/2010,100,30
2901,901,1901,"I've seen Humble Pie at the farmers market every Wednesday but it wasn't until yesterday I made the decisions to finally get something from them. Boy, am I glad I did! I got a pizza with bell‚Ä?
I highly recommend this place if you are looking to get a pair of glasses.  They are true professionals and their staff members understand what """"customer service"""" means.   I purchased a pair‚Ä?",6/3/2007,101,31
2902,902,1902,"Went to the FOL book sale and it was insane! Tons and tons of people crowding around to buy books? Who knew?  Anyway, when these book sales are happening (which I guess is only a couple times‚Ä?
This is probably the best dentist I have ever been to. She is very thorough and has the latest state of the art equipment. She takes time to explain everything to you and gives you options.‚Ä?
I can't say enough about FreeCycle Gainesville! I've been a member for years and highly recommend everyone join their own community's freecycle group.  Wonderful people",6/9/2012,102,32
2903,903,1903,"Super Cool Bike Shop is the third and I suspect the last bike shop that I will ""try"" in Gainesville. I wish I knew about this place when I first came here.  The other shops in town are either‚Ä?
After discovering I'd be spending a good deal of time in Gainesville",5/16/2012,103,33
2904,904,1904,would love to rate 4 stars but until they open up two pay lanes in the parking lot they will stay at 3  I've never ever seen 2 lanes open (well maybe 8+ years ago)   waited in the small‚Ä?,7/11/2011,104,34
2905,905,1905,"This was my second taste of Napolatano's food. The first was take-out for my family of 6   - we ordered their family style lasagna.  It takes about an hour to prepare, but that wasn't a‚Ä?
I really liked this venue",7/25/2009,105,35
2906,906,1906,Headed through Gainseville on a business trip. The hotel/motel selections were limited and it was a pleasure to find a historic district in Gainesville with a good number of Bed and Breakfast‚Ä?,8/25/2008,106,36
2907,907,1907,"Wise's Drug Store is really a throw-back to a lost, bygone, time. As other reviewers have mentioned, their milkshakes are legends in their own right and their prices are still very fair and in‚Ä?
Hands down the best coffee in Gainesville! Pretty chill atmosphere unlike other coffee shops such as Volta where the atmosphere is very stuffy and pretentious. Radical Press is definitely the‚Ä?
If you want GOOD wings",12/5/2007,107,37
2908,908,1908,Great school in Gainesville.it has very active extra curricular schedule.,7/26/2009,108,38
2909,909,1909,I learned how to fly here in college and have been flying military aircraft back to this FBO for years.  The FBO manager is very accommodating and will never fail to take care of customers‚Ä?,2/9/2013,109,39
2910,910,1910,I've been so pleased with my experiences at VolksWurks.  Jeff does a great job fixing my car and is awesome about answering my questions.  VolksWurks was the first place I went when my car‚Ä?,8/3/2012,110,40
2911,911,1911,"Celebrations Catering has provided  excellent food, superior service and and an enriched environment for many brides and event planners in Gainesville, FL.  As a vendor, we see the hidden‚Ä?
Fresh ingredients",1/14/2012,111,41
2912,912,1912,"Siagon Legend moved from its long-time location across from Leonardo's on the upper side of University Avenue down to Sushi-2-Go's old location near Wild Iris and The Laboratory. Thus, it has‚Ä?
I'm not much of an ice cream eater but I do enjoy a good shake.  And their shakes are awesome becaue they actually scoop ice cream instead of using softserve like some places do.  I always get‚Ä?
Sent my daughter (UF student) to Aersi based on recommendation from Bruce B. Always tough to know where to go when you are not from a town. Thanks Yelp!  Professional. Courteous. Service‚Ä?
This particular Publix location has the most courteous deli people! They are always super helpful",6/7/2008,112,42
2913,913,1913,This store is huge. Literally as large as a department store. They carry the regular womens sizes and have a small section of men's clothing. They have a large selection of accessories that‚Ä?,7/14/2012,113,43
2914,914,1914,"Believe all the good things you hear about this place. Valkyrie Tattoo is clean, well-organized, and all-around great. The staff are so welcoming and respectful. It is clear they share‚Ä?
My choice of vet if you are in the NW side of town.  They office staff are extremely friendly and they take good care of your pets.  The only thing that it lost a star for is that it is hard‚Ä?
My choice of vet if you are in the NW side of town.  They office staff are extremely friendly and they take good care of your pets.  The only thing that it lost a star for is that it is hard‚Ä?
I love Do Art. I have been coming here since I was a little girl in elementary school (I am now in my third year of college). The old place was really cool because in the summer they had camps‚Ä?
Dr Reyes is one of the nicest dentists I have ever seen. He likes to be very personable and gets to know his patients. His staff is fantastic and extremely helpful. They are all so nice to‚Ä?
My kid's car broke down on the way home from FSU and these guys were really nice and fixed it for $100.  They worked on it for a long time too",11/11/2011,114,44
