RID,RName,URL,Street,State,City,Phone,Zipcode,OpenHrs,CloseHrs,WiFi,Pricerange
5183,Burger King,http://www.bk.com,4032 SW 137th Ave,,183,(305) 552-0949,37790,3:00,23:00,Y,
5184,El Palacio De Los Jugos II,,7085 Coral Way,,184,(305) 269-0486,37791,4:00,23:00,Y,
5185,18th Street Cafe,http://www.18thstreetcafe.com,210 NE 18th St Stop 1,,185,(305) 381-8006,37792,5:00,23:00,Y,
5186,Rinconcito Latino,,15956 SW 137th Ave,,186,(305) 256-0089,37793,6:00,23:00,Y,
5187,Mike's At Venetia,http://www.mikesvenetia.com,555 NE 15th St Ste 935,,187,(305) 374-5731,37794,7:00,23:00,Y,
5188,Rincon Argentino,http://www.rinconargentino.com,2345 Douglas Rd,,188,(305) 444-2494,37795,8:00,23:00,Y,
5189,Bonsai Restaurant,http://www.bonsairestaurant.com,14240 SW 8th St,,189,(305) 220-7755,37796,9:00,23:00,Y,
5190,Orange Cafe Art,,2 NE 40th St Ste 202,,190,(305) 571-4070,37797,10:00,23:00,Y,
5191,Capital Grille,http://www.thecapitalgrille.com,444 Brickell Ave,,191,(305) 374-4500,37798,11:00,23:00,Y,
5192,Chef Creole Seafood Takeout,http://www.chefcreole.com,200 NW 54th St,,192,(305) 754-2223,37799,12:00,23:00,Y,
5193,Lazeez Asian Cuisine,,13919 SW 66th St,,193,(305) 388-2428,37800,13:00,23:00,Y,
5194,Lillo's Pizza,,12041 SW 117th Ave,,194,(305) 254-3333,37801,14:00,23:00,Y,
5195,Chef Chen Chinese Restaurant,,11302 Quail Roost Dr,,195,(305) 234-8877,37802,15:00,23:00,Y,
5196,Miami Subs Grill,http://www.miamisubs.com,600 NE 167th St,,196,(305) 944-3111,37803,16:00,23:00,Y,
5197,Largo Seafood Grill,http://www.largogrill.com,401 Biscayne Blvd,,197,(305) 374-9706,37804,17:00,23:00,Y,
5198,Yeung's Lotus Express-Dolphin,,11401 NW 12th St,,198,(305) 716-0883,37805,18:00,23:00,Y,
5199,River Oyster Bar,http://www.therivermiami.com,650 S Miami Ave,,199,(305) 530-1915,37806,19:00,23:00,Y,
5200,Emely Deli & Cafeteria,,16 W Flagler St,,200,(305) 373-4859,37807,20:00,23:00,Y,
5201,El Rinconcito El Chele Rstrnt,http://www.elrinconcitolatino.com,3791 Bird Rd,,201,(305) 444-0700,37808,21:00,23:00,Y,
5202,La Esqulna De Chente,,2601 W Flagler St,,202,(305) 846-9371,37809,22:00,23:00,Y,
5203,Taco Bell,http://www.tacobell.com,6740 SW 8th St,,203,(305) 261-4772,37810,23:00,23:00,Y,
5204,Fritanga Monimbo Pequena,http://www.fritanga.com,529 NW 12th Ave,,204,(305) 326-0747,37811,0:00,23:00,Y,
5205,Siam Square Miami Inc,,54 NW 167th St,,205,(305) 944-9697,37812,1:00,23:00,Y,
5206,Rinconcito Latino,,7387 NW 36th St,,206,(305) 499-9494,37813,2:00,23:00,Y,
5207,Focaccia Village,,9808 SW 77th Ave,,207,(305) 595-9552,37814,3:00,23:00,Y,
5208,Stadium Diner,,19904 NW 2nd Ave,,208,(305) 652-6912,37815,4:00,23:00,Y,
5209,Cafe Tony,,192 NE 3rd Ave,,209,(305) 539-0100,37816,5:00,23:00,Y,
5210,Spartico,,3000 Florida Ave,,210,(305) 779-5100,37817,6:00,23:00,Y,
5211,SUBWAY,http://www.subway.com,13652 SW 88th St,,211,(305) 386-5005,37818,7:00,23:00,Y,
5212,Hooters,http://www.hooters.com,3301 Coral Way Unit 104,,212,(305) 873-6163,37819,8:00,23:00,Y,
5213,Los Ranchos of the Falls,http://www.beststeakinmiami.com,8888 SW 136th St Ste 303,,213,(305) 238-6867,37820,9:00,23:00,Y,
5214,Tropical Chinese Restaurant,http://www.tropicalchinesemiami.com,7991 Bird Rd # 1,,214,(305) 262-1552,37821,10:00,23:00,Y,
5215,Etzel Itzik Deli,,18757 W Dixie Hwy,,215,(305) 937-1546,37822,11:00,23:00,Y,
5216,Green Street Cafe,http://www.greenstreetcafe.net,3110 Commodore Plz,,216,(305) 444-0244,37823,12:00,23:00,Y,
5217,3 Chefs,,8195 Bird Rd,,217,(305) 267-3011,37824,13:00,23:00,Y,
5218,Arby's,http://www.arbys.com,11500 SW 72nd St,,218,(305) 275-9150,37825,14:00,23:00,Y,
5219,Picanha Na Brasa,,243 E Flagler St # 12,,219,(305) 579-8657,37826,15:00,23:00,Y,
5220,Cici's Pizza,http://www.cicispizza.com,9611 W Flagler St,,220,(305) 551-2424,37827,16:00,23:00,Y,
5221,Linda's Subs,,7047 SW 87th Ave,,221,(305) 279-5332,37828,17:00,23:00,Y,
5222,Panera Bread,http://www.panerabread.com,13672 SW 88th St,,222,(305) 408-4801,37829,18:00,23:00,Y,
5223,Domino's Pizza,http://www.dominos.com,15653 SW 88th St # B-12,,223,(305) 382-3030,37830,19:00,23:00,Y,
5224,Em's Restaurant,,2152 NW 27th Ave,,224,(305) 634-3009,37831,20:00,23:00,Y,
5225,Hereford Grill LLC,,782 NW 42nd Ave Ste 5,,225,(305) 441-6505,37832,21:00,23:00,Y,
5226,Wingstop,http://www.wingstop.com,21317 NW 2nd Ave,,226,(305) 690-9647,37833,22:00,23:00,Y,
5227,Rey Pizza,http://www.reypizza.com,2391 W Flagler St,,227,(305) 856-7535,37834,23:00,23:00,Y,
5228,Montes De Oca,,4360 NW 7th St,,228,(305) 444-9112,37835,0:00,23:00,Y,
5229,Castillo De Lee Inc,,479 SW 8th St,,229,(305) 856-2801,37836,1:00,23:00,Y,
5230,Duffy's Tavern,http://www.duffystavern.com,2108 SW 57th Ave,,230,(305) 264-6580,37837,2:00,23:00,Y,
5231,Soya & Pomodoro,http://www.soyaepomodoro.com,120 NE 1st St,,231,(305) 381-9511,37838,3:00,23:00,Y,
5232,Hiro Japanese Restaurant,,3007 NE 163rd St,,232,(305) 948-3687,37839,4:00,23:00,Y,
5233,Malanga Cafe,http://www.malangacafe.com,12313 S Dixie Hwy,,233,(305) 259-1550,37840,5:00,23:00,Y,
5234,Catch of the Day,http://www.catchofthedayrestaurant.com,1050 NW 42nd Ave,,234,(305) 446-4500,37841,6:00,23:00,Y,
5235,Jamaica Kitchen,http://www.jamaicakitchen.com,8736 SW 72nd St,,235,(305) 596-2585,37842,7:00,23:00,Y,
5236,Carne Asada El Gran Hotel,,1 SW 12th Ave,,236,(305) 547-2622,37843,8:00,23:00,Y,
5237,Denny's,http://www.dennys.com,9545 W Flagler St,,237,(305) 554-1200,37844,9:00,23:00,Y,
5238,Tango Grill Parrillada,,19575 Biscayne Blvd Ste 1425,,238,(305) 932-0830,37845,10:00,23:00,Y,
5239,Taco Bell,http://www.tacobell.com,10580 SW 8th St,,239,(305) 559-8816,37846,11:00,23:00,Y,
5240,Mario the Baker,http://www.mariothebakerpizza.com,250 NE 25th St Ste 101,,240,(305) 438-0228,37847,12:00,23:00,Y,
5241,KFC,http://www.kfc.com,2375 SW 8th St,,241,(305) 649-6055,37848,13:00,23:00,Y,
5242,Prana Health Food Vegetarian,,7293 NW 36th St,,242,(305) 594-6966,37849,14:00,23:00,Y,
5243,Hurricane Grill & Wings,,14211 SW 42nd St,,243,(305) 226-2568,37850,15:00,23:00,Y,
5244,Enriqueta's Sandwich Shop,,186 NE 29th St,,244,(305) 573-4681,37851,16:00,23:00,Y,
5245,Mike's Pizzeria & Italian,,13712 SW 84th St,,245,(305) 382-6200,37852,17:00,23:00,Y,
5246,Q Lounge,http://www.qrestaurantlounge.com,3575 NE 207th St Ste B11,,246,(305) 931-9957,37853,18:00,23:00,Y,
5247,Jasmine Sushi Thai,,1429 SW 107th Ave,,247,(305) 207-9700,37854,19:00,23:00,Y,
5248,Bella Luna,,19575 Biscayne Blvd Ste 109,,248,(305) 792-9330,37855,20:00,23:00,Y,
5249,Wendy's,http://www.wendys.com,13890 SW 88th St,,249,(305) 385-1266,37856,21:00,23:00,Y,
5250,Muffin Tin,http://www.marythemuffintin.com,12655 S Dixie Hwy,,250,(305) 235-9020,37857,22:00,23:00,Y,
5251,Burger King,http://www.bk.com,13201 S Dixie Hwy,,251,(305) 235-0531,37858,23:00,23:00,Y,
5252,Lime Fresh Mexican Grill,http://www.limefreshmexicangrill.com,7 W Flagler St,,252,(305) 789-0252,37859,0:00,23:00,Y,
5253,Julio's Natural Foods Emporium,http://www.juliosnaturalfoodsmiami.com,1602 NE Miami Gardens Dr,,253,(305) 947-4744,37860,1:00,23:00,Y,
5254,Miss Yip Chinese Cafe,http://www.missyipchinesecafe.com,900 Biscayne Blvd Ste 104,,254,(305) 358-0088,37861,2:00,23:00,Y,
5255,Wok Town,http://www.woktown.com,119 SE 1st Ave,,255,(305) 371-9993,37862,3:00,23:00,Y,
5256,SUBWAY,http://www.subway.com,8540 SW 8th St,,256,(305) 267-1178,37863,4:00,23:00,Y,
5257,Top Pizza,http://www.pizzakendall.com,10481 N Kendall Dr Ste D100,,257,(305) 595-5885,37864,5:00,23:00,Y,
5258,Famous Pita Burger Bar Inc,,18798 W Dixie Hwy,,258,(305) 682-9692,37865,6:00,23:00,Y,
5259,Mercadito Midtown,http://www.mercaditorestaurants.com,3252 NE 1st Ave,,259,(786) 369-0430,37866,7:00,23:00,Y,
5260,Pollo Tropical,http://www.pollotropical.com,3499 Biscayne Blvd,,260,(305) 572-9844,37867,8:00,23:00,Y,
5261,La Licuadora 2,http://www.lalicuadora.com,47 NE 2nd Ave,,261,(305) 379-0000,37868,9:00,23:00,Y,
5262,Mr Yum,http://www.mryummiami.com,1945 SW 8th St,,262,(786) 360-2371,37869,10:00,23:00,Y,
5263,Far East Cafe,http://www.fareastcafe.com,1061 NW 20th St,,263,(305) 324-5567,37870,11:00,23:00,Y,
5264,Village Chinese Restaurant,,13775 SW 152nd St,,264,(305) 233-6860,37871,12:00,23:00,Y,
5265,Kelly's Cajun Grill,,11401 NW 12th St,,265,(305) 716-8368,37872,13:00,23:00,Y,
5266,Don Davis Steak & Pasta,http://www.dondavismiami.com,7317 SW 107th Ave,,266,(305) 270-3020,37873,14:00,23:00,Y,
5267,Burger King,http://www.bk.com,2275 SW 87th Ave,,267,(305) 264-5567,37874,15:00,23:00,Y,
5268,Red Robin Gourmet Burgers,http://www.redrobin.com,9050 SW 136th St,,268,(305) 251-5270,37875,16:00,23:00,Y,
5269,Chong's Chinese Restaurant,http://www.chongschinese.com,1164 W Flagler St,,269,(305) 545-6625,37876,17:00,23:00,Y,
5270,Mario the Baker To Go,http://www.mariothebakerpizza.com,18679 W Dixie Hwy,,270,(305) 466-1777,37877,18:00,23:00,Y,
5271,Burger King,http://www.bk.com,9675 SW 40th St,,271,(305) 221-1961,37878,19:00,23:00,Y,
5272,Jerusalem Pizza,http://www.jerusalem-pizza.com,761 NE 167th St,,272,(305) 653-6662,37879,20:00,23:00,Y,
5273,Lokal Burgers,,3190 Commodore Plz,,273,(305) 442-3377,37880,21:00,23:00,Y,
5274,Spoons,http://www.spooncuisine.com,117 SE 3rd Ave,,274,(305) 372-0009,37881,22:00,23:00,Y,
5275,Boston Market,http://www.bostonmarket.com,3600 Coral Way,,275,(305) 444-0209,37882,23:00,23:00,Y,
5276,Fritanga Cana Brava,,2361 NW 7th St,,276,(305) 643-0054,37883,0:00,23:00,Y,
5277,Ceviche House Restaurant,http://www.cevichehouse.com,13856 SW 56th St,,277,(305) 382-4164,37884,1:00,23:00,Y,
5278,Denny's,http://www.dennys.com,1450 NE Miami Gardens Dr,,278,(305) 949-5683,37885,2:00,23:00,Y,
5279,Wendy's,http://www.wendys.com,3805 NW 27th Ave,,279,(305) 638-0071,37886,3:00,23:00,Y,
5280,Uva 69 Restaurant Inc,http://www.uva-69.com,6900 Biscayne Blvd Ste 3,,280,(305) 754-9022,37887,4:00,23:00,Y,
5281,Latin Grill,http://www.charcoalslatingrill.com,11401 NW 12th St Unit FC102,,281,(305) 718-9192,37888,5:00,23:00,Y,
5282,Wendy's,http://www.wendys.com,13901 S Dixie Hwy,,282,(305) 251-8882,37889,6:00,23:00,Y,
5283,La Caridad Coffee Shop,,18172 NW 2nd Ave,,283,(305) 651-7881,37890,7:00,23:00,Y,
5284,Casola's Pizza,http://www.casolas.com,2437 SW 17th Ave,,284,(305) 858-0090,37891,8:00,23:00,Y,
5285,Shiraz Kabab Cafe,,9630 SW 77th Ave,,285,(305) 273-8888,37892,9:00,23:00,Y,
5286,Peking One Inc,,16229 SW 88th St,,286,(305) 388-8816,37893,10:00,23:00,Y,
5287,Latin Cafeteria Restaurante,,7360 Coral Way Ste 1,,287,(305) 269-0005,37894,11:00,23:00,Y,
5288,China Buffet II,,1032 SW 67th Ave,,288,(305) 266-3322,37895,12:00,23:00,Y,
5289,Wendy's,http://www.wendys.com,16203 SW 88th St,,289,(305) 752-7557,37896,13:00,23:00,Y,
5290,Premo's Deli,,1 SE 3rd Ave Ste 160,,290,(305) 373-2332,37897,14:00,23:00,Y,
5291,Natural Chicken Grill,http://www.naturalchickengrill.com,16776 SW 88th St,,291,(305) 752-9929,37898,15:00,23:00,Y,
5292,Ferrari's Pizzeria & Rstrnt,http://www.ferrarispizzaonline.com,15761 SW 152nd St,,292,(305) 378-4795,37899,16:00,23:00,Y,
5293,Sushi Maki,,14491 S Dixie Hwy,,293,(305) 232-6636,37900,17:00,23:00,Y,
5294,Miami Subs Grill,http://www.miamisubs.com,14001 SW 88th St,,294,(305) 386-3636,37901,18:00,23:00,Y,
5295,Dr Pizza Express,http://www.drpizzaexpress.com,16300 SW 137th Ave Unit 114,,295,(786) 592-1330,37902,19:00,23:00,Y,
5296,SUBWAY,http://www.subway.com,7795 W Flagler St Ste 60,,296,(305) 261-3287,37903,20:00,23:00,Y,
5297,Chuck Wagon Restaurant,http://www.chuckwagon-restaurant.com,7355 Bird Rd,,297,(305) 266-4979,37904,21:00,23:00,Y,
5298,Dairy Queen,http://www.dairyqueen.com,9065 SW 107th Ave,,298,(305) 275-9005,37905,22:00,23:00,Y,
5299,Wagon's West Restaurant,,11311 S Dixie Hwy,,299,(305) 238-9942,37906,23:00,23:00,Y,
5300,El Prado Restaurant & Bakery,http://www.elpradorestaurant.com,3707 NW 7th St,,300,(305) 649-5680,37907,0:00,23:00,Y,
5301,Pizza Hut,http://www.pizzahut.com,254 SE 1st St,,301,(305) 375-0700,37908,1:00,23:00,Y,
5302,SUBWAY,http://www.subway.com,12020 SW 8th St,,302,(305) 207-2648,37909,2:00,23:00,Y,
5303,Pollo Tropical,http://www.pollotropical.com,8200 NW 27th Ave,,303,(305) 835-7233,37910,3:00,23:00,Y,
5304,El Pollon Grill,,13762 SW 88th St,,304,(305) 388-9959,37911,4:00,23:00,Y,
5305,King Palace Chinese Bar-B-Q,,330 NE 167th St,,305,(305) 949-2339,37912,5:00,23:00,Y,
5306,New China Restaurant II,,9632 SW 77th Ave,,306,(305) 279-5715,37913,6:00,23:00,Y,
5307,Dolores Call Me Lolita,http://www.doloreslolita.com,1000 S Miami Ave,,307,(305) 403-3103,37914,7:00,23:00,Y,
5308,Truluck's,,777 Brickell Ave,,308,(305) 579-0035,37915,8:00,23:00,Y,
5309,Macabeo Grill,,3635 W Flagler St,,309,(305) 644-7400,37916,9:00,23:00,Y,
5310,El Pasapoga Rest,,15725 SW 72nd St,,310,(305) 382-4848,37917,10:00,23:00,Y,
5311,Benny's Seafood Restaurant,http://www.bennyseafood.com,2500 SW 107th Ave Ste 1,,311,(305) 227-1232,37918,11:00,23:00,Y,
5312,Galloway Diner,,7000 SW 87th Ave,,312,(305) 274-2808,37919,12:00,23:00,Y,
5313,Boston Market,http://www.bostonmarket.com,21175 Biscayne Blvd,,313,(305) 937-0800,37920,13:00,23:00,Y,
5314,Peek A Boo Cafe,,18821 NE 29th Ave,,314,(305) 974-0189,37921,14:00,23:00,Y,
5315,Kon Chau Restaurant,,8376 Bird Rd,,315,(305) 553-7799,37922,15:00,23:00,Y,
5316,Hoagie Hut,,11011 NW 27th Ave,,316,(305) 769-2925,37923,16:00,23:00,Y,
5317,Taco Bell,http://www.tacobell.com,13550 SW 152nd St,,317,(305) 254-6141,37924,17:00,23:00,Y,
5318,SUBWAY,http://www.subway.com,15063 S Dixie Hwy,,318,(305) 254-6119,37925,18:00,23:00,Y,
5319,Mi Pueblo,http://www.restaurantemipueblo.com,10910 W Flagler St Ste 101,,319,(305) 221-8833,37926,19:00,23:00,Y,
5320,Catch of the Day Dolphin,http://www.catchofthedayrestaurant.com,11401 NW 12th St,,320,(305) 597-5202,37927,20:00,23:00,Y,
5321,House of Prayer,,2445 NW 62nd St,,321,(305) 691-5577,37928,21:00,23:00,Y,
5322,R C Sub Shop,,12932 SW 120th St,,322,(305) 252-6568,37929,22:00,23:00,Y,
5323,Mekong Chinese Restaurant,,11274 SW 137th Ave,,323,(305) 388-6788,37930,23:00,23:00,Y,
5324,Village Tavern,http://www.villagetavern.com,8002 SW 81st Dr,,324,(305) 273-6123,37931,0:00,23:00,Y,
5325,Cafe Sun Fung,,14265 NW 7th Ave,,325,(305) 681-0012,37932,1:00,23:00,Y,
5326,Cafe Del Teatro,,8 SE 2nd Ave,,326,(305) 358-7733,37933,2:00,23:00,Y,
5327,Chicago Pizza & Coffee Shop,,639 SW 12th Ave,,327,(786) 953-6270,37934,3:00,23:00,Y,
5328,Alhambra Restaurant,,13550 SW 120th St Ste 408,,328,(305) 234-8000,37935,4:00,23:00,Y,
5329,Zen Sushi Lounge,,1250 S Miami Ave # 5,,329,(305) 373-2433,37936,5:00,23:00,Y,
5330,Campeones Marina,http://www.campeonesmarina.com,600 NW 7th Ave,,330,(305) 548-5024,37937,6:00,23:00,Y,
5331,La Pupusa Factor,,1947 W Flagler St,,331,(305) 646-9922,37938,7:00,23:00,Y,
5332,Bowl Le Chinese Restaurant,,18900 SW 114th Ave,,332,(305) 253-1182,37939,8:00,23:00,Y,
5333,Shalom Haifa Restaurant,http://www.shalomhaifa.com,18529 W Dixie Hwy,,333,(305) 936-1800,37940,9:00,23:00,Y,
5334,Delicias Peruano,,2590 Biscayne Blvd,,334,(305) 573-4634,37941,10:00,23:00,Y,
5335,Bahamian Pot Restaurant,,1413 NW 54th St,,335,(305) 693-5053,37942,11:00,23:00,Y,
5336,Au Bon Pain,http://www.aubonpain.com,100 SE 2nd St Ste 120,,336,(305) 347-6495,37943,12:00,23:00,Y,
5337,Lorna's Caribbean & Amer,,236 NE 1st Ave,,337,(786) 507-7325,37944,13:00,23:00,Y,
5338,Cvi Che 105,http://www.ceviche105.com,105 NE 3rd Ave,,338,(305) 577-3454,37945,14:00,23:00,Y,
5339,Jacalito Taqueria,,3622 W Flagler St,,339,(305) 443-1336,37946,15:00,23:00,Y,
5340,SUBWAY,http://www.subway.com,4100 NW 27th Ave,,340,(305) 637-0001,37947,16:00,23:00,Y,
5341,BBQ Chicken of London Square,,12305 SW 137th Ave,,341,(305) 235-5335,37948,17:00,23:00,Y,
5342,Lee's Chinese Food,http://www.leeschinesefood.com,7102 SW 117th Ave,,342,(305) 271-4891,37949,18:00,23:00,Y,
5343,Pizza Roma,http://www.pizzacam.tv,20934 NE 37th Ct,,343,(305) 937-4884,37950,19:00,23:00,Y,
5344,La Fritanga Nagarote,,10404 W Flagler St,,344,(305) 223-5818,37951,20:00,23:00,Y,
5345,Jin Jin,http://www.jinjinmiami.com,15705 SW 56th St,,345,(305) 553-8887,37952,21:00,23:00,Y,
5346,Dairy Queen,http://www.dairyqueen.com,10371 Hammocks Blvd,,346,(305) 408-0140,37953,22:00,23:00,Y,
5347,Panda Express,http://www.pandaexpress.com,13440 SW 120th St Ste 600,,347,(305) 254-6376,37954,23:00,23:00,Y,
5348,Natural Chicken Grill,http://www.naturalchickengrill.com,13790 SW 56th St Ste G,,348,(305) 383-2020,37955,0:00,23:00,Y,
5349,Chuck Wagon Restaurant,http://www.chuckwagon-restaurant.com,7628 SW 117th Ave,,349,(305) 274-2263,37956,1:00,23:00,Y,
5350,Morro Castle,,2500 NW 7th St,,350,(305) 642-4747,37957,2:00,23:00,Y,
5351,Moonchine Asian Bistro,http://www.moonchine.com,7100 Biscayne Blvd,,351,(305) 759-3999,37958,3:00,23:00,Y,
5352,Sea Isle Marina & Yachting Ctr,http://www.seaislemarina.com,1635 N Bayshore Dr,,352,(305) 377-3625,37959,4:00,23:00,Y,
5353,Cheesecake Factory,http://www.thecheesecakefactory.com,7497 N Kendall Dr,,353,(305) 665-5400,37960,5:00,23:00,Y,
5354,Greenstreet Cafe,http://www.greenstreetcafe.net,3468 Main Hwy,,354,(305) 444-0244,37961,6:00,23:00,Y,
5355,Pieducks,http://www.pieducks.com,1451 S Miami Ave # C2,,355,(305) 808-7888,37962,7:00,23:00,Y,
5356,Salmon & Salmon,,2907 NW 7th St,,356,(305) 649-5924,37963,8:00,23:00,Y,
5357,Kobe Japanese Steak & Seafood,http://www.kobesteakmiami.com,11401 NW 12th St # E504,,357,(305) 591-1414,37964,9:00,23:00,Y,
5358,Pizza Hut,http://www.pizzahut.com,14699 SW 104th St,,358,(305) 382-8333,37965,10:00,23:00,Y,
5359,Che Pasta Inc,http://www.chepasta.net,401 Biscayne Blvd Ste S208,,359,(305) 377-2782,37966,11:00,23:00,Y,
5360,Wendy's,http://www.wendys.com,655 NW 57th Ave,,360,(786) 388-3033,37967,12:00,23:00,Y,
5361,China Apple Buffet,,1635 SW 107th Ave,,361,(305) 480-2080,37968,13:00,23:00,Y,
5362,Fortune House Chinese Rstrnt,,9755 SW 72nd St,,362,(305) 279-8877,37969,14:00,23:00,Y,
5363,Sarku Japan,http://www.sarkujapan.com,7501 N Kendall Dr # FC10,,363,(305) 661-8388,37970,15:00,23:00,Y,
5364,Barrio Latino Restaurant,http://www.barriolatinorestaurant.com,3585 NE 207th St Ste C1,,364,(305) 692-4455,37971,16:00,23:00,Y,
5365,Dairy Queen,http://www.dairyqueen.com,14271 S Dixie Hwy,,365,(305) 252-2692,37972,17:00,23:00,Y,
5366,La Colina Comidas Rapidas,,11200 W Flagler St,,366,(305) 225-2244,37973,18:00,23:00,Y,
5367,Chicken Kitchen,http://www.chickenkitchen.com,11403 S Dixie Hwy,,367,(305) 278-2800,37974,19:00,23:00,Y,
5368,Shing Wang Restaurant,,237 NE 167th St,,368,(305) 654-4008,37975,20:00,23:00,Y,
5369,Tony Chan's Water Club,http://www.tonychans.com,1717 N Bayshore Dr Ste 131,,369,(305) 374-8888,37976,21:00,23:00,Y,
5370,Hungry Bear Sub Shop,,3399 NW 72nd Ave Ste 112,,370,(305) 592-2515,37977,22:00,23:00,Y,
5371,Taco Bell,http://www.tacobell.com,7350 SW 117th Ave,,371,(305) 271-7222,37978,23:00,23:00,Y,
5372,Harrison's Sports Grill,,1674 S Red Rd,,372,(305) 262-5517,37979,0:00,23:00,Y,
5373,Domino's Pizza,http://www.dominos.com,453 SW 8th St,,373,(305) 579-0997,37980,1:00,23:00,Y,
5374,Super Pizzeria & Restaurant,,1920 SW 57th Ave,,374,(305) 264-3855,37981,2:00,23:00,Y,
5375,Moon Thai & Japanese,http://www.moonthai.com,16311 SW 88th St,,375,(305) 388-5901,37982,3:00,23:00,Y,
5376,Banana Hut,,13740 SW 152nd St,,376,(305) 969-8290,37983,4:00,23:00,Y,
5377,Jimmy'z Kitchen,http://www.jimmyzkitchen.com,2700 N Miami Ave,,377,(305) 573-1505,37984,5:00,23:00,Y,
5378,Bahamas Fish Market & Rest II,,13399 SW 42nd St,,378,(305) 225-4932,37985,6:00,23:00,Y,
5379,Los Perros,http://www.losperros.com,13313 SW 42nd St,,379,(305) 229-9906,37986,7:00,23:00,Y,
5380,Dave & Buster's,http://www.daveandbusters.com,11481 NW 12th St # E622,,380,(305) 468-1555,37987,8:00,23:00,Y,
5381,Lester's,http://www.lestersmiami.com,2519 NW 2nd Ave,,381,(305) 456-1784,37988,9:00,23:00,Y,
5382,Fratelli Milano Restaurant,,213 SE 1st St,,382,(305) 373-2300,37989,10:00,23:00,Y,
5383,Le Bouchon Du Grove,http://www.lebouchondugrove.com,3430 Main Hwy,,383,(305) 448-6060,37990,11:00,23:00,Y,
5384,El Atlakat Restaurant Corp,,9425 SW 40th St,,384,(305) 552-9090,37991,12:00,23:00,Y,
5385,KFC,http://www.kfc.com,8760 SW 24th St,,385,(305) 226-3596,37992,13:00,23:00,Y,
5386,Papa John's Pizza,http://www.papajohns.com,9459 W Flagler St,,386,(305) 223-7151,37993,14:00,23:00,Y,
5387,La Carreta Restaurant,http://www.lacarreta.com,3632 SW 8th St,,387,(305) 444-7501,37994,15:00,23:00,Y,
5388,Carina's Stone Fired Pizza,http://www.carinaspizza.com,12305 SW 137th Ave # B,,388,(786) 293-2415,37995,16:00,23:00,Y,
5389,Shawarma Food,http://www.shawarmamiami.com,11752 SW 88th St,,389,(305) 596-3121,37996,17:00,23:00,Y,
5390,La Suiza Bakery,,8566 SW 8th St,,390,(305) 262-7376,37997,18:00,23:00,Y,
5391,Pollo Tropical,http://www.pollotropical.com,11875 SW 26th St,,391,(305) 223-8049,37998,19:00,23:00,Y,
5392,P F Chang's China Bistro,http://www.pfchangs.com,11361 NW 12th St,,392,(305) 591-5603,37999,20:00,23:00,Y,
5393,Little Caesars Pizza,http://www.littlecaesars.com,19925 NW 2nd Ave Unit 2,,393,(305) 249-2111,38000,21:00,23:00,Y,
5394,Graziano's Restaurant,http://www.grazianosrestaurant.com,177 SW 7th St,,394,(305) 860-1426,38001,22:00,23:00,Y,
5395,SUBWAY,http://www.subway.com,10530 N Kendall Dr,,395,(305) 274-2285,38002,23:00,23:00,Y,
5396,KFC,http://www.kfc.com,5826 Bird Rd,,396,(305) 666-2130,38003,0:00,23:00,Y,
5397,Dairy Queen,http://www.dairyqueen.com,3818 SW 137th Ave,,397,(305) 552-7772,38004,1:00,23:00,Y,
5398,Natural Chicken Grill,http://www.naturalchickengrill.com,1675 SW 107th Ave,,398,(305) 225-7855,38005,2:00,23:00,Y,
5399,Mamma Mia Pizzeria & Rstrnt,,13755 SW 152nd St,,399,(305) 235-9545,38006,3:00,23:00,Y,
5400,Tropical Smoothie Cafe,http://www.tropicalsmoothie.com,13550 SW 120th St Ste 452,,400,(305) 251-7570,38007,4:00,23:00,Y,
5401,Mykonos Restaurant,http://www.mykonosgreek.com,1201 Coral Way,,401,(305) 856-3140,38008,5:00,23:00,Y,
5402,Azul,http://www.mandarinoriental.com,500 Brickell Key Dr,,402,(305) 913-8254,38009,6:00,23:00,Y,
5403,Sandwich King,,6791 Miller Dr,,403,(305) 666-0050,38010,7:00,23:00,Y,
5404,Burger King,http://www.bk.com,10710 SW 72nd St,,404,(305) 595-2807,38011,8:00,23:00,Y,
5405,Canton Chinese Restaurant,http://www.cantonrestaurants.com,6661 S Dixie Hwy,,405,(305) 666-5511,38012,9:00,23:00,Y,
5406,Lime Fresh Mexican Grill,http://www.limefreshmexicangrill.com,9005 SW 72nd Pl,,406,(305) 670-1022,38013,10:00,23:00,Y,
5407,KFC,http://www.kfc.com,7360 SW 117th Ave,,407,(305) 271-9827,38014,11:00,23:00,Y,
5408,Enis Seafood,,11322 SW 184th St,,408,(305) 252-2179,38015,12:00,23:00,Y,
5409,Great Wall Chinese Restaurant,,20021 SW 127th Ave,,409,(305) 232-2757,38016,13:00,23:00,Y,
5410,Bamboo Restaurant,http://www.bamboorestaurantmiami.com,9342 SW 56th St,,410,(305) 595-9208,38017,14:00,23:00,Y,
5411,Fresco California Bistro,,1744 SW 3rd Ave,,411,(305) 858-0608,38018,15:00,23:00,Y,
5412,Calamari Italian Seafood,http://www.calamarirestaurant.com,3540 Main Hwy,,412,(305) 441-0219,38019,16:00,23:00,Y,
5413,Iron Sushi,http://www.ironsushi.com,120 SE 3rd Ave,,413,(305) 373-2000,38020,17:00,23:00,Y,
